yom_01208_00537794162	Mo rí àrà meèrírí, ó kọjá ohun tí mo ti gbọ́ tẹ́lẹ̀.
yom_08421_00859421512	Iná ìjọba máa ń wà dada ní agbègbè Ilémobọ́lá.
yom_04310_00363799652	Orí mi ni kẹ́ẹ wò.
yom_03034_01108250737	Ọ̀gágun Abéégúnrín àti àwọn ọmọ ogun àpapọ̀ ti lọ sójú ogun.
yom_01208_00965521122	Mọ́ṣáláṣí ni mo ti lọ gba kọ́kọ́rọ́ lọ́wọ Bọ̀dé.
yom_08421_01153477805	Báwo ni ọmọ ogójì  ọdún ṣe máa fẹ́ ọmọ ọdún mẹ́rìndínlógún?
yom_00295_00169173375	Èyí ni ó mú wa fi òwe wá àwọn oun tó sọnù sínú ọ̀rọ̀ Yorùbá.
yom_07505_01680519436	Ẹni yára lòòṣà òkè ń bá dá sí tirẹ̀.
yom_01208_00877350591	Mo máa lọ sí Àbújá ní oṣù kẹ̀sàán.
yom_08784_01106209021	Àwọn bàba bàbá mi ló tẹ ìlé yìí dò.
yom_08784_01571599993	Kí ni ìdí pàtàkì tó fi yẹ kí a kọ́ ilé yìí?
yom_09334_00171721525	Ibi tí mo fẹ́ yà ṣì pọ̀ gan.
yom_00295_01762428209	Padà wá ní ọ̀la jàre.
yom_00610_00853828643	Ta ló jẹ gbogbo oúnjẹ inú abọ́ tán?
yom_03034_00583522172	Ilé títúnṣe àti ọmọ títọ́ ni iṣẹ́ ti àwọn ìyá nígbà yẹn.
yom_02484_00448533237	Dáfídì ní ọmọ bàba olówó ni òún jẹ́.
yom_00610_00294361933	Lára àwọn ohun tí a fi máa ń dáná nílé ni ìkòkò àti àdògán.
yom_08421_00131681191	Ibà ló ń ṣe é látàárọ̀.
yom_02436_01609851330	Ǹjẹ́ wọ́n ti kọ ilà fún ọmọ náà bí?
yom_01208_00285346229	Kòkòrò gé Baṣọ̀run jẹ.
yom_01208_00969842204	Bá mi gbá ilẹ̀ sí Bariga.
yom_00610_00737387534	Ìwọ̀ǹba l'omidan ń sunwọ̀n mọ.
yom_00295_01662511646	Ọkọ̀ náà ti bàjẹ́.
yom_01208_00714708877	Ra ọtí tàbí ẹmu fún wa.
yom_07508_00859742057	Ọmọ tí a bí tí ó ń súnkún tọ̀san tòru.
yom_02436_00768720921	Ilé ìgbọ̀nsẹ̀ náà rẹwà.
yom_07508_01575305546	Ẹ jẹ́ kí a na sùúrù sí gbogbo wàhálà tó ń tàn kálẹ̀ yí. [abrupt]
yom_03034_01649696210	Ìfọkànbalẹ̀ máa ń wà ní ọ̀pọ̀ ìgbà tí ènìyàn bá lówó lọ́wọ́.
yom_07505_01808844321	Ta ló fi omi tí mo pọn wẹ̀.
yom_07505_01059831021	Ọọ̀ purọ́, bẹ́ẹ̀ gan lọ̀rọ̀ rí.
yom_01208_01569138650	Ìyá Fátùrótì ni ó ń ṣe ìnáwó lọ́jọ́ yẹn.
yom_00610_00350946758	Àwọn ọmọ ogun orí ilẹ̀ ń bọ̀.
yom_03034_00959264315	Mo ti gba Jésù sáyé mi.
yom_08421_00680851017	Lára ohun èlò aṣọ híhún ni òfì àti òwú.
yom_00295_02005063581	Ó yẹ kí ó sọ fún mi ná kó tó di pé ó gbé ọ̀rọ̀ náà lọ sí ọ̀dọ̀ bàbá àgbà.
yom_02484_00393542891	A ti sanwó tí wọ́n ní ká san.
yom_00610_01699666508	Ó ń gbìyànjú láti tú mi jẹ.
yom_09334_00514058743	Àwọn adánilárayá náà mọ̀ọ́ jó púpọ̀.
yom_03034_00866573487	Kò s’ẹ́ni tó mọ Ifá tán.
yom_07505_00114060363	Mi ò kí n fi bẹ́ẹ̀ ṣeré níta.
yom_04310_00457696226	Òṣogbo ni wọ́n ti gbé àgbò náà bọ̀.
yom_08421_02028849954	Ọ̀rẹ́ mi àtàtà, kí lo fẹ́ kí n fún ẹ jẹ.
yom_02484_02071999374	Kí lò ń jẹ tó dà bí aràn yìí?
yom_08784_00339558484	Ibo ni ọkọ yí ń lọ?
yom_04310_00048858685	Ọjà ni mò ń lọ báyìíì o.
yom_07508_00613809703	Ẹran ọ̀sìn ni ewúrẹ́ àti adìyẹ.
yom_08421_01265504326	Wọ́n gbin ọ̀dọ̀dọ̀ sí àárín ọgbà ilé náà.
yom_04310_01719631246	Ẹ gbàdúrà kí ara wọn máa ní okun àti àláfíà.
yom_07505_00736105483	Mo járọ́ọ Láídé.
yom_03397_00988160910	B’ólóde ò kú, òde ò le wu gbẹ́gi.
yom_00295_01437278801	Nígbà tí a lọ síbẹ̀, a rí Awólọ́wọ̀ ní ìlú Ọ̀wọ̀.
yom_08421_01931321247	Gbogbo yàra ti sùn lọ.
yom_07049_01750297745	Ayọ̀mídé ti rí’ṣẹ́ sí ìlú ọba.
yom_08421_00103735777	Dókítà sọ pé àwọn oní gbèsè òun ò tíì sanwó.
yom_08784_01532411102	Ọlọ́run má jẹ ká r’ógun àìsàn.
yom_00610_01350548292	Èré orí ìtàgé ni iṣẹ́ tí Jídé Kòsókó ń ṣe.
yom_03034_00931282056	Orun ni Adébọ̀wálé sùn táa fi lọ táa fi dé. Olóorun ìyà.
yom_08784_01782784584	Ajíbádẹ ní òun ò lọ sí Kàdúná.
yom_09334_01501210047	Ó gbèjà àbúrò rẹ̀ gan.
yom_08784_00334093871	Bàbá àti màmá ti lọ sí òde òkú àwọn Ṣeun.
yom_03034_01243547611	Rántí jẹ ohun tí ẹ gbé kalẹ̀.
yom_08421_00732642445	Àwọn gángan ni apèèrè ọ̀rẹ́ kìtìtìtì àti ìyekàn kàtàkàtà.
yom_00295_00772891661	Ṣé o ní’fẹ mi tó bí mo ṣe ní’fẹ rẹ bí?
yom_07508_00532440359	Òògùn ilẹ̀ tútù ni wọ́n lò fún Ọlábìntán.
yom_08421_00603010627	Ibi ijà kan ní Kétu ni wọ́n ti fọ́ ojú ọmọ náà.
yom_03034_01115540083	Àwọn Yorùbá kò fi ọwọ́ yẹpẹrẹ mú ọrọ ọmọ bíbí láwùjọ.
yom_03034_02007981721	Lọ́jọ́ tí mo dé’lùú Ọba, ẹnú kọ̀ láti padé.
yom_02436_00208158235	Ẹ̀rọ ayárabíàṣá ni mo fi ṣe iṣẹ́ náà.
yom_09334_02096435129	Ẹyin tútù ló wà.
yom_01523_00947972943	Èdè ni ọ̀nà ìgbà báni-sọ̀rọ̀, èyí tí a fi ń gbé èrò-ọkàn wa jáde.
yom_07049_01666876564	Ìjọ kérúbù la ti jọ́sìn lọ́ṣẹ̀ tó kọjá.
yom_01208_00531224427	Ẹlẹ́sìn ìgbàgbọ́ ni àwọn Táyọ̀.
yom_00295_00794779003	Àbá ni ikán ń dá, ikán ò le j’òkuta.
yom_07505_01577437713	Àwọn dókítà fẹ́ ṣe ìyanṣẹ́lódì f’ọ́jọ́ mẹ́ta.
yom_02121_01463000436	Ṣé alayé-lọ̀run ni ẹ́ ni tóo fi ń fọ́nu?
yom_07505_00565274272	Ilé ti sú mi, ibo ni a lè lọ?
yom_03034_00251066903	Wọ́n ti ń pè’run ní mọ́ṣáláṣí.
yom_02484_01663235147	Ògúnlájà fẹ́ran kí àwon èèyàn máa sa òun.
yom_00295_01030152059	Ẹ̀yin ará ẹ jọ̀wọ́, ìwé ìdánimọ̀ mi àtẹ̀yìnwá ní àwọn ìṣòro kan.
yom_07508_01453126064	Alákadá ni ọ̀gá rẹ̀.
yom_09334_00254251377	Ẹ ò gbodọ̀ dá ẹnikẹ́ni l’ẹ́bi.
yom_02121_00306721033	Báǹkì wo lò ń lò ná?
yom_04310_01586639190	Ohun gbogbo tí Ọlórun dá, dáradára ni.
yom_02121_00686650169	Aṣèyíówùú l’Ọlọ́run wa.
yom_09334_00287685875	Àwọn ẹ̀dá inú ìtàn lè jẹ́ ènìyàn tàbí ẹranko bí ajá, Ìjàpá, àti iwin.
yom_09334_01517228476	Wọ́n ti mú iná lọ kí n tó jí.
yom_00295_01603249535	Àfín ni ọko Ìyábọ̀.
yom_02436_00041044282	Ajá là n pa b’ọ̀gún.
yom_00610_01950705791	Fún mi ní ìdajì ìgò epo.
yom_08421_00439984515	Ìdun wà lórí ibùsùn Gbénga.
yom_00295_01295474307	Láti mú ọjọ́ ni wàhálà.
yom_04310_01361544805	Ẹ̀kọ́ tí mo kọ́ láti ilẹ̀ ló mú kí ayé mi ṣì gbádùn báyìí.
yom_02436_02039529359	Báwo ni ò bá ṣe dùn tó kí àwọn alágbára má fi agbára da èèyàn láàmú.
yom_02484_00822244846	Gbogbo àwọn ènìyàn náà ti lọ sí àárín ìlú.
yom_01208_01054098295	Báyọ̀ fi ọwọ́ gé fáànù.
yom_08784_01248746700	Kò sí epo nínú ẹ̀rọ ìdáná.
yom_07508_01976579507	Àpẹẹrẹ rere ni ó fi lé‘lẹ̀.
yom_04310_00398156349	Irun kọjúsọ́kọ ló gbé s’órí.
yom_08784_01064839292	Àdògán náà wà ní ẹ̀yìnkùlé.
yom_04310_01385314574	Àwọn ọ̀rọ̀ mìíràn ti ń tako àwọn ìwé mímọ́.
yom_09334_01759233467	Ṣe bí o ti mọ, ẹlẹ́wàa Ṣàpọ́n.
yom_09334_01093914595	Àwọn kan sọ pé mi ò mọ oúnjẹ sè.
yom_04310_00536979079	Yọ ipin ojú ẹ kí o tó máa wo ti ẹlòmíràn.
yom_04310_00179525844	A ṣe àkíyèsí pé wàhálà yí ò ṣẹ̀ṣẹ̀ bẹ̀rẹ̀.
yom_03034_01235071468	Wọ́n ti rí ọmọ Ìya Bọ̀dé gẹ́gẹ́ bí onírọ́.
yom_02121_00540274684	Ṣé o ṣì lè bímọ ṣá?
yom_04310_00043047586	Bí ènìyàn ṣe ń lo èdè bẹ́ẹ̀ náà ni àwọn ẹrankọ ní bí wọ́n ṣe máa ń bára wọn sọ̀rọ̀.
yom_08784_00737495306	Gba owó yìí kí o fi jẹun àárọ̀.
yom_04310_00657137508	Kò s’ẹ́ni tí ò ní kú, tí kò ní lọ s’ọ́run.
yom_04310_01687613927	Iṣẹ́ ni wón ń wá kiri.
yom_00295_00110014835	Àkìtàn ọ̀hún wà níwájú.
yom_02484_00224743060	Inú ilé ni mo bá ìyàwó kékeré tí wọ́n fẹ́ fún bàbá.
yom_01208_00784200761	Báwo la ṣe ń gbin ẹ̀gẹ́.
yom_02121_00318427891	Ìyàwó àti ẹbí sì ni wọ́n jogún gbogbo rẹ̀ fún.
yom_00295_01312022545	Ìbẹ́pẹ náà pọ̀n púpọ̀.
yom_04310_00642310364	Ẹ̀wọ̀n gbére ni wọ́n ju ọ̀daràn náà sí.
yom_01208_00753509488	Arómáṣọdún bímọ ọkùnrin làǹtilanti.
yom_09334_00934868543	Oò tiẹ̀ bẹ̀rù bí mo ṣe ga tó.
yom_08421_00329169601	Ìlúbìnrin ni wọ́n sọ pé àwọn ń lọ.
yom_07505_01267585172	Orí ń fọ́ mi láti oṣù kejì.
yom_03034_01944400468	Mo ní’fẹ́ aṣọ òkè.
yom_01523_00103497208	Ó wà lára àwọn ohun tí àwọn òyìnbó aláwọ̀ funfun ọ̀hún gbà lérò.
yom_04310_00022287278	Lọ bá mi ra owó sí orí ẹ̀rọ ìbánisọ̀rọ̀ mi.
yom_09334_01811232110	Òun ni ẹni àkọ́kọ́ ti mo kọ ní ìfẹ́ sí.
yom_02484_01820271617	Wọ́n máa ń ṣe orò fún ẹnikẹ́ni tó bá fẹ́ j’̣ọba.
yom_01208_00869633746	Ẹ fún mi ní àsìkò díẹ̀ síi.
yom_07049_01107342053	Bàbá mi gbọ́ òyìnbó ̣sùgbọ́n kò fi bẹ́ẹ̀ mọ̀ọ́ sọ.
yom_03034_01309080939	Rájí ni òun fẹ́ kọ́’lé kí òun tó bí’mọ.
yom_02484_01597914663	Àágùn bọ́ lára rẹ̀.
yom_01208_01405522201	Lọ mú aṣọ ìbora fún Adúnmáradán.
yom_02436_02140173580	Aṣọ funfun méje ni ó sá sí ìta.
yom_03034_01080986113	Kíni a mọ Ọbásanjọ́ fún?
yom_07508_00912338378	Irú èyí ò lè ṣẹlẹ̀ ní’lu òkè rárá.
yom_00610_01810315913	Ẹ máa gbọ́ o, kẹ́ẹ bá wa dá síi.
yom_02484_01866419909	Mò ń lọ sí Apọ́ngbọ̀n.
yom_03034_01276465065	Ìwé márùn-ún la ma rà fún kọ́ọ̀sì náà.
yom_07049_01135577802	Rádaràda ni gbogbo eléyìí ń ṣe.
yom_06136_01755766946	Ó rẹ́rìín músẹ́.
yom_02121_00019762439	Ikú p’Abírí, Abírí ti kú.
yom_07505_01967020082	A máa ṣe tán kí oṣù tó parí.
yom_02436_01062352977	Rọra máa gbá èyàn jàre, ṣé ò mọ̀ pé ọwọ́ rẹ máa ń dùyan ni?
yom_07505_00853197788	Ẹ fún-un ní omi kó mu.
yom_02436_00430291818	Ẹran ìgbẹ́ ni ìgalà àti àgbọ̀nrín.
yom_00610_00455386315	Ọlọ́kọ́ ńlá ni bàbá àgbẹ̀ náà.
yom_00295_01486802285	Búrẹ́dì ni wón tà ní iwájú ṣọ́ọ̀ṣì yìí tẹ́lẹ̀.
yom_01523_00779544353	Mo máa bọ́’lè ní oríta-mẹ́rin yẹn o, ẹ jọ̀wọ́ ẹ rọra tẹná mọ́’kọ̀ o.
yom_00295_00868709560	Ó ti tóbi jù, mí ò lè gbée.
yom_00295_00940187494	Ẹnu ẹni la fi ń kọ mé jẹ.
yom_07508_01785489165	Ó figbe s’ẹ́nu pariwo.
yom_02121_00094790439	Kí Ọlọ́run má fi oúnjẹ wa síbi tó nira.
yom_01523_01715875934	Gẹ̀rẹ̀ tí wọ́n dé ọjà ni wọ́n rí wọn ní ẹ̀gbẹ́ ọ̀nà.
yom_06136_01335643238	Ẹnu ọwá lọ́ ti ń dádé Ọba Èkó.
yom_08784_00316579548	Àṣejù ni irun àyà.
yom_02436_01940295652	Ká má baà  jìyà la ṣe bí Májìyàgbé.
yom_02484_01248213963	Ohùn ìsàlẹ̀ ni wọ́n fi ń gbé orin náà jáde.
yom_03034_00165712426	Ọ̀gá mi ló kọ ìwé náà.
yom_07049_02074688623	Ṣùgbọ́n, mo já èso kan lórí igi.
yom_00610_02123143856	Láti jẹ́ ọkùnrin, iṣẹ́ ńlá ni.
yom_08784_01388354195	Lára àwọn ìlú tí ọdún Ọ̀sún ti gbélẹ̀ ni ìlú Ìrẹ̀, ìlú Ọ̀yọ́, ìlú Ìkírè, àti Ìlú Ìjẹ̀bú.
yom_00610_01688342948	Ẹní fẹ́ pẹ́ láyé, ṣé ojú rẹ̀ ò ní rí ibi?
yom_08784_01603724673	Ta lo yí ẹ̀rọ amúlẹ̀tutu sókè?
yom_07505_01266135425	Adìẹ ti yé ẹyin sílẹ̀.
yom_03034_00206346331	Ilé ilẹ̀ náà ti kún.
yom_01208_01086402910	Ọmọ náà dọ̀tí bí ẹlẹ́dẹ̀ igàn.
yom_00295_01125120471	Kò sí bí igimú alágbàro ṣe gùn tó ẹni tó gbéṣẹ́ fún lọ́gá.
yom_06136_01536109513	Ìjá bẹ́ sílẹ̀.
yom_06136_00573447371	Ìjọba yóò fi kún owó àwọn òṣìṣẹ́.
yom_02121_01563504575	Ilé ẹjọ́ ti tú ìgbéyàwó náà ká.
yom_03034_00225406939	Ṣé nítorí Ànọ́bi ni Ọlọ̀run ṣe dáa yín?
yom_06136_00478536386	[snap] Ọbá ti gbẹ́sẹ̀ lé ìyàwó Moróunfólú.
yom_08784_00272840736	Irun dúdú ni kìkì gbogbo ara olóńgbò náà.
yom_00610_00278336235	Ìjọba ìpínlẹ̀ ti tún ọ̀nà náà ṣe, ọ̀kan fún àlọ, ìkejì fún àbọ̀.
yom_08421_01358966129	Ọmọ bíbí ìlú èkó ni wọ́n pè ẹ́.
yom_02484_01407899030	Gbogbo ọmọ ìyá ìbejì ló ti bí’mọ.
yom_02121_00285279058	Mo rántí ìgbà èwe mi àti àwọn oun tí mo ṣe.
yom_01208_01779153644	Akin ti lọ ra súyà wá.
yom_07508_00399342887	Ọmọ pupa ni ó bí lẹ́yìn àkọ́bí ẹ̀.
yom_02121_00511825314	Ẹni rere ni alábàágbé mi ti mo sọ fún ẹ nípa ẹ̀.
yom_04310_01000861379	Ẹyẹlé funfun kìí bí dúdú.
yom_07049_00434646843	Pìrìgìdì ìyà ni wàá jẹ kúrò nídiìi ayò yìí lónìí.
yom_00610_01025339121	Àwọn tí wọ́n mọ ìtàn náà ò pọ̀ rárá.
yom_02484_00848771759	Àìsàn ti kọ lù wọ́n.
yom_01208_01239505436	Ó ti rẹ̀ wá sínú ọkọ̀ tí a wà, àti òwúrọ̀ ni ọkọ̀ náà ti ń wà wá kiri.
yom_02121_00987072196	Àgbò ni Mojí ń mú kiri.
yom_06136_02123537606	Ọmọ bọ̀dá Kofí ṣubú.
yom_07505_00124219932	Iyẹ̀pẹ̀ ló rọ sínú ike náà.
yom_07505_00401987764	Lára àwọn ìwé tí mo fẹ́ràn láti máa kà ní ìgba tí mo wà ní ilé ìwé girama ni.
yom_00295_00884439196	Ayọ̀dèjì ló fún wọn l’ówó.
yom_01523_00116259153	Ijó máa ń jẹyọ nínú rẹ̀.
yom_03034_01111242845	Àga irú èyí tí àwọn òyìnbó máa ń lò ni ó wà nílé Ọ̀túnba.
yom_02121_01804362596	Ibi o bá lọ ni mo máa wà.
yom_04310_01975608134	Táyà ọkọ̀ ayọ́kẹ́lẹ́ náà bẹ́.
yom_07505_00173236478	Kí lo fẹ́ lọ ṣe nínú ilé tí ó ti wó?
yom_07049_01155105413	Gbogbo èyí ni mo ti ṣe fún ẹ, ǹjẹ́ ìwọ́ lè ṣe èyí fún mi?
yom_01523_00553132018	A ń sọ̀rọ̀ sí Ọrẹolúwa bí ẹni tí ò níran.
yom_04310_01404281261	A sọ fún-un, ṣùgbọ́n kò gbó.
yom_07508_02047227550	Ọ́rẹ́ mi má ṣe kánjú ju kádàrá.
yom_00295_00111480369	Àmídà ló kúrú jù ní kílàsì.
yom_00295_01307538904	Ibo ni wọ́n gbé àpótí náà sí.
yom_07049_01171430479	Ọdẹ náà pàdé iwin gẹ́gẹ́ bí ìtán ṣe sọ.
yom_00295_01721288413	Ọjà Ọba jẹ́ èyí tí à ń ná ní ọrọọrún.
yom_04310_01478906672	Ilé ìfowópamọ́ yapa nì àgbègbè Adéọlá Ọdẹ́kù.
yom_07049_00667014222	Ọmọ jayéjayé ni àwọn ọ̀rẹ́ mi.
yom_08784_00557152487	Adetìmí fẹ́ràn ìlu sákárà.
yom_08784_00670686500	Ìjọba ìbílẹ̀ ti ń tún àwọn ọ̀nà àdúgbò wa ṣe.
yom_06136_01340031572	Ìpàdé tí mo lọ lánàá, wọ́n pín owó n’íbẹ̀.
yom_04310_01985103813	Ọba gan ò rí ohun kọ̀kan ṣe sọ́rọ̀ ilẹ̀ yíì.
yom_06136_00636935093	Olúwa ọlọ́run, ọba atẹ́rere kárí ayé.
yom_00610_01147702795	O ṣé tí o rán mi létí.
yom_01208_01398361088	Àwámárììdí ni Olórun.
yom_06136_01539725135	Ó máa ń ni elégbè rẹ̀ lọ́dọ̀.
yom_00610_00217179663	Ẹyẹ abàmì ni ẹyẹ igún.
yom_03034_01760537447	Mi ò ní ìdáhùn sí ìbéérè náà.
yom_00295_00377411334	Mo y’ọjú wo àwọn àlejò náà l’átòkè.
yom_01523_01933994146	Ọ̀kẹ́rẹ́ náà sá gorí igi.
yom_08421_01373096942	Gẹ́gẹ́ bí ifá yìí ṣe ṣàlàyé, ire lojú owó ń rí.
yom_07508_00431635100	Kí a ní ìyàwó tó rẹwà kò ṣe pàtàkí tó èyí tó n’íwà.
yom_02484_01654690373	Ire owó ni mo yàn kó wọ’lé mi wá.
yom_07508_01264881795	Àwọn òṣìṣé ìjọba ti da’ṣé lẹ̀.
yom_08784_00890988377	Àgbà Alfa ni à ń pè ni Rájí.
yom_09334_01973795918	Wọ́n ti fi pamọ́ sínú ilé ìfowópamọ́.
yom_00295_00399949848	Ṣé iṣẹ́ lo fẹ́ kọ́ àbí ìwé lo fẹ́ kà?
yom_09334_02107500029	Kí ló lè fa kí ara máa ro èèyàn?
yom_02121_00777936106	Ẹlẹ́pa ìjẹ̀bú — èyí tí o fẹ́ràn gaan — wà ní ìtòsí.
yom_09334_02086205435	Ọ̀bọ́ bẹ́ lu ọmọ náà láti òkè.
yom_02121_00327354025	Ọlọ́run, ṣàánú fún wa lórí ọ̀rọ̀ tó wà nílẹ̀ yìí.
yom_08421_01398537785	Amúdá ò fẹ́ lọ kírun.
yom_00610_01714835290	Oríṣi obì tí a ní kò fi bẹ́ẹ̀ yé ọ̀pọ̀ ènìyàn láwùjọ wa lónìí.
yom_01523_00387763688	Ó ti wá hàn gbangba pé gbogbo ohun tí à ń ṣe ní àwùjọ ẹ̀dá pátápátá, eré-oníṣẹ́ ni gbogbo wọn.
yom_01208_02075575553	Bímpé ni mínísítà fún ètò ẹ̀kọ́ fún orílẹ̀-èdè wa.
yom_00295_00263338725	Orí ẹni ní ń mọ àtilà ẹni.
yom_02484_01876048184	Gèlè náà gbé ẹwà rẹ̀ jáde.
yom_07508_00147882996	Bàbá mi sọ ìtàn ìlú wa fún mi, pé láti Ìkọ̀tún la ti wá tẹ̀dó sí Ìrẹ́pọ̀ọ́dùn.
yom_06136_01209879143	Yìnyín náà pọ̀ jọjọ, ọ̀tútù ń mú.
yom_04310_00349960103	Ládúru gbogbo ìdojúkọ tí ó wà ní ọ̀nà wọn, wọ́n f’orí tìí dé òpin.
yom_08784_00313470161	[snap] Ó ti sá lọ, ọ̀rọ̀ náà kọjá ohun tí agbára rẹ ká.
yom_01523_01171270749	[breath] Ìkejà ò jì́nà sí Ọ̀pẹ̀bí.
yom_01523_00492956627	[breath] Ṣé o fẹ́ràn aṣọ tí ẹ̀gbọ́n rẹ fi ránṣẹ́ láti òkè òkun? [external]
yom_02436_01098056185	[snap] [breath] Ọmọ méjì ni Simi sọ pé òun fé bí.
yom_09334_01756999669	[snap] [breath] Mo máa gbìyànjú láti ríi dájú pé o jìyà ẹ̀sẹ̀ rẹ.
yom_06136_00915399749	[snap] [external] Ààrẹ orílè-èdè Nàìjíríà ni Mohammadu Buhari.
yom_01523_00373940695	[breath] Atá ti sá paá lórí.
yom_00610_01785578568	[snap] Bí èkùrọ́ ṣe jẹ́ alábákú ẹ̀wà bẹ́ẹ̀ ni ìfẹ mi sí o.
yom_08784_00080262926	Ọláwùnmí jẹ́ ẹni tí ó ní ìrẹ̀l. [abrupt]
yom_08784_00940513995	[breath] Wọ́n pa Olúwa wa, ó sì jíǹde. [abrupt]
yom_08784_01759450416	[breath] Wọ́n kì ń fọnu fún ọmo ̣ìkókó.
yom_08784_01503898276	[breath] Ojú rẹ̀ funfun, ó dà bí ẹni tí ara ẹ̀ kò yá.
yom_07508_01024177992	[breath] Ẹ wo ìdí ọ̀rọ̀ náà kí ẹ tó dájọ́.
yom_03397_01398413670	[snap] [breath] Ẹ̀gún gún ọmọ náà lẹ́sẹ̀.
yom_02436_01256159647	[breath] Balùwẹ̀ ni mo bọ́ sí tí mo ti ń jó.
yom_06136_01508728698	[snap] Ẹsẹ̀ kan ayé ẹsẹ̀ kan ọ̀run ni ó wà.
yom_01523_00617327305	[external] Ọkàn mí wúwo púpọ̀. [external]
yom_01523_00908761472	[breath] Kí ló lè mú kí orí máa fọ́ ni báyìí?
yom_02436_00892169512	[breath] [snap] Ọba òyìnbó kìí dé Adé rẹ̀ ní gbogbo ìgbà rárá.
yom_02484_01632098502	[breath] Màmá àgbà sọ fún Lájídé pé kó lọ gba àródan wá.
yom_06136_01525985206	[snap] Onígèlè yayaya ni màmá yẹn.
yom_08784_00278005388	[breath] Mo bẹ̀rù olóńgbò púpọ̀.
yom_06136_01528901990	[snap] Àlùfáà yín tuntun ti ṣiṣẹ̀ ní ìjọ wa rí.
yom_00610_00704781149	[breath] Ṣé ẹ ní dòdò àti ẹran?
yom_00610_01280935006	[snap] Èdè Gẹ̀ẹ́si ti di gbajúmọ̀ láàárín àwọn èdè àgbáyé.
yom_07049_01528856074	[snap] Àwọn bíríkìlà ń tún ilé náà ṣe.
yom_07049_01273855916	[breath] Ẹyẹ méjì ló wà lórí igi ọ̀pẹ. [breath]
yom_03397_00323372903	[snap] Ní ìrìn-àjò tí mo lọ, mo rí odò kan tí à ń ́pè ní odò aláró. [snap]
yom_02436_01183044336	[snap] [breath] Kò sí bí òǹkọ̀wé Yorùbá ṣe fẹ́ tẹ̀lẹ́ òfin àkọ́kọ́ gẹ́gẹ́ bí àpẹẹrẹ.[abrupt]
yom_08421_00546023265	[breath] Ìfẹ́ náà múmi lọ́kàn, mi ò rí oorun sùn.
yom_03397_00120623157	[breath] Nígbà tí ó di ọjọ́ keje, ilẹ̀ ṣú.
yom_02484_02069861304	[snap] [breath] Súnkẹrẹ-fàkẹrẹ ọkọ̀ pọ̀ ní ọ̀nà Ìkòròdú.
yom_01523_01585700502	[snap] Kò sí Iná lórí ẹ̀rọ ìbánisọ̀rọ̀ mi. [external]
yom_08421_00840311012	[snap] Ọ̀pọ̀ ni ohun tí ó wà nípa ẹyẹ lékeléke tí a ò mọ̀.
yom_00610_00268612766	[breath] Kí ló dé ti ò kìí kan ilẹ̀kùn?
yom_01208_01655016650	[breath] Bí ọdẹ bá rò iṣẹ́ ro ìyà inú igbó, tí ó ló pa ẹran kò ní f’ẹ́ni kan jẹ.
yom_03397_01729574051	[breath] Mo fẹ́ kúrò ní gbogbo sàkánì tí wọ́n ti mọ̀ mí rí.
yom_03397_01117611970	[breath] Mi ò fẹ́ kí ọ̀rọ̀ mí máa dàmú ẹ.
yom_07049_01002258700	[snap] Bí òní ti rí ọ̀la ò lè rí bẹ́ẹ̀.
yom_06136_00115654801	[external] O ṣé tóo wá sí ’lé mi lónìí.
yom_06136_00756587928	[snap] Ọlọ́kadà ló gbá ọmọ wọn.
yom_03397_00985497268	[breath] Àwọn èyàn ló sọ fún nípa ìyàwó rẹ̀ tó ń s’ágbèrè.
yom_07049_00308862133	[snap] Adé ti lọ sí ọ̀dọ̀ bàbá rè láti lọ fi àwọn nǹkan kan tó o létí.
yom_08784_00674343988	[snap] Tí kò bá kí ń ṣe ọ̀làjú tí ó ti gbinlẹ̀ l’Ékò ni, àwọn ìlú oko gán wà pa. [abrupt]
yom_06136_02031016539	[snap] Kí ni ìṣẹ̀lẹ̀ tó ń da ọkàn rẹ rú?
yom_02436_00760032605	[snap] A máa ń rí ìjẹyọ ìlù lílù, ijó jíjó, ẹ̀fẹ̀ ṣís̀e, oríkì kíkì, èébú bíbú, ìkìlò ṣíṣe.
yom_01523_01990719203	Ọ̀tá yín ò ní sinmi lórúkọ Jésù. [external]
yom_00610_01572593808	[snap] Ọkọ̀ ni bàba tóo lè bá sọ̀rọ̀ ní Surulere.
yom_01523_01708456640	A rí erinmí ní Ìjẹ̀bú nínu igbó. [external]
yom_08421_00387029447	[snap] Ọ̀sán kan ṣoṣo ni ìṣẹ̀lẹ̀ yí ṣẹlẹ̀.
yom_01523_01576014547	[breath] Orí odó lo jókòó lé.
yom_07049_01609742458	[snap] Ó yí omi dà sínú ike mìíràn.
yom_01523_01100692952	[snap] Òwe lẹ ó máa pa, ẹ ò ní pà’nìyàn. [external]
yom_00610_01011419110	[snap] Ẹ̀rọ amúlétutù náà ti bàjẹ́.
yom_07049_02028314081	[snap] Ìrèké jẹ́ èso tó dùn bíi ṣúgà.
yom_01208_00435070465	[snap] Mi ò nífẹ sí gbogbo ìkan wọ̀nyí.
yom_02121_00510983065	[snap] Ọbabìrin Ilẹ̀ Gẹ̀ẹ́sì ti pẹ́ lórí oyè gan ò.
yom_07505_00014589644	[snap] [breath] Ìsọkúsọ Àmọ́dù ti pọ̀ jù.
